Country,Year,Energy Type,consumption (GWh)
China,1997,Wind,585.4241999999999
China,1997,Hydro,579510.7400000001
China,1997,Solar,32.526944
China,1997,Nuclear,40911.29
China,1997,Biofuels,
China,1997,Other Renewables,8650.518
China,1997,Coal-Peat and Manufactured Gases,7931912.0
China,1997,Oil and Petroleum Products,2221545.4
China,1997,Natural Gas,197985.24
China,1998,Wind,1051.3737999999998
China,1998,Hydro,588115.6
China,1998,Solar,41.397776
China,1998,Nuclear,40008.957
China,1998,Biofuels,
China,1998,Other Renewables,7878.005
China,1998,Coal-Peat and Manufactured Gases,7871717.0
China,1998,Oil and Petroleum Products,2287590.8
China,1998,Natural Gas,204163.47
China,1999,Wind,1400.8363
China,1999,Hydro,581285.0
China,1999,Solar,50.268885
China,1999,Nuclear,42418.007000000005
China,1999,Biofuels,
China,1999,Other Renewables,8005.693000000001
China,1999,Coal-Peat and Manufactured Gases,8099032.0
China,1999,Oil and Petroleum Products,2437244.6
China,1999,Natural Gas,216630.77000000002
China,2000,Wind,1744.3249
China,2000,Hydro,657664.0
China,2000,Solar,65.05389000000001
China,2000,Nuclear,47491.486000000004
China,2000,Biofuels,0.0
China,2000,Other Renewables,8059.96
China,2000,Coal-Peat and Manufactured Gases,8211406.000000001
China,2000,Oil and Petroleum Products,2626895.8
China,2000,Natural Gas,246957.47
China,2001,Wind,2112.8333000000002
China,2001,Hydro,815030.5
China,2001,Solar,91.07139000000001
China,2001,Nuclear,49255.130000000005
China,2001,Biofuels,0.0
China,2001,Other Renewables,8112.22
China,2001,Coal-Peat and Manufactured Gases,8635754.0
China,2001,Oil and Petroleum Products,2683249.0
China,2001,Natural Gas,276457.7
China,2002,Wind,2444.1555
China,2002,Hydro,840536.74
China,2002,Solar,140.10417
China,2002,Nuclear,70378.26
China,2002,Biofuels,1715.4180000000001
China,2002,Other Renewables,8084.7
China,2002,Coal-Peat and Manufactured Gases,9467457.0
China,2002,Oil and Petroleum Products,2895598.0
China,2002,Natural Gas,294135.7
China,2003,Wind,2891.3352
China,2003,Hydro,822707.2
China,2003,Solar,185.60806
China,2003,Nuclear,120618.5
China,2003,Biofuels,4734.554
China,2003,Other Renewables,8050.820999999999
China,2003,Coal-Peat and Manufactured Gases,11283059.0
China,2003,Oil and Petroleum Products,3234762.2
China,2003,Natural Gas,341747.27999999997
China,2004,Wind,3682.1108
China,2004,Hydro,1018790.7000000001
China,2004,Solar,219.00554
China,2004,Nuclear,139557.97
China,2004,Biofuels,5970.411300000001
China,2004,Other Renewables,8023.351
China,2004,Coal-Peat and Manufactured Gases,13155280.0
China,2004,Oil and Petroleum Products,3777772.0
China,2004,Natural Gas,399839.7
China,2005,Wind,5572.376700000001
China,2005,Hydro,1136823.9000000001
China,2005,Solar,240.52666
China,2005,Nuclear,145870.96
China,2005,Biofuels,8375.285999999998
China,2005,Other Renewables,16937.796
China,2005,Coal-Peat and Manufactured Gases,15405105.0
China,2005,Oil and Petroleum Products,3838487.0
China,2005,Natural Gas,469751.07
China,2006,Wind,10561.6255
China,2006,Hydro,1239987.5
China,2006,Solar,270.31332000000003
China,2006,Nuclear,149745.45
China,2006,Biofuels,12067.958
China,2006,Other Renewables,22711.811
China,2006,Coal-Peat and Manufactured Gases,16918380.0
China,2006,Oil and Petroleum Products,4116769.0
China,2006,Natural Gas,577837.5
China,2007,Wind,15493.363000000001
China,2007,Hydro,1372142.5999999999
China,2007,Solar,322.34886
China,2007,Nuclear,168581.9
China,2007,Biofuels,13346.044
China,2007,Other Renewables,31429.167
China,2007,Coal-Peat and Manufactured Gases,18423912.0
China,2007,Oil and Petroleum Products,4313567.4
China,2007,Natural Gas,710778.9299999999
China,2008,Wind,36811.76
China,2008,Hydro,1789894.5
China,2008,Solar,427.12888
China,2008,Nuclear,184425.81000000003
China,2008,Biofuels,18179.087
China,2008,Other Renewables,47383.926
China,2008,Coal-Peat and Manufactured Gases,18715920.0
China,2008,Oil and Petroleum Products,4408092.0
China,2008,Natural Gas,819329.0399999999
China,2009,Wind,77120.735
China,2009,Hydro,1719316.3
China,2009,Solar,779.16664
China,2009,Nuclear,187726.26
China,2009,Biofuels,19888.613
China,2009,Other Renewables,66509.17
China,2009,Coal-Peat and Manufactured Gases,19605020.0
China,2009,Oil and Petroleum Products,4580298.300000001
China,2009,Natural Gas,902240.23
China,2010,Wind,137112.53
China,2010,Hydro,1974500.0
China,2010,Solar,1945.6807000000001
China,2010,Nuclear,199070.62
China,2010,Biofuels,19796.55
China,2010,Other Renewables,79410.89
China,2010,Coal-Peat and Manufactured Gases,20340541.0
China,2010,Oil and Petroleum Products,5214490.0
China,2010,Natural Gas,1088740.5
China,2011,Wind,204416.29
China,2011,Hydro,1898078.5
China,2011,Solar,7200.0885
China,2011,Nuclear,230835.3
China,2011,Biofuels,21900.793
China,2011,Other Renewables,88138.86
China,2011,Coal-Peat and Manufactured Gases,22143604.0
China,2011,Oil and Petroleum Products,5390733.4
China,2011,Natural Gas,1351628.7
China,2012,Wind,282556.18
China,2012,Hydro,2365725.8000000003
China,2012,Solar,9855.914
China,2012,Nuclear,258690.43
China,2012,Biofuels,25797.403
China,2012,Other Renewables,96119.99500000001
China,2012,Coal-Peat and Manufactured Gases,22422357.0
China,2012,Oil and Petroleum Products,5654299.3
China,2012,Natural Gas,1508775.7999999998
China,2013,Wind,376827.5
China,2013,Hydro,2479073.5
China,2013,Solar,22822.338
China,2013,Nuclear,291607.97000000003
China,2013,Biofuels,35383.865
China,2013,Other Renewables,118464.005
China,2013,Coal-Peat and Manufactured Gases,22902130.0
China,2013,Oil and Petroleum Products,5907469.699999999
China,2013,Natural Gas,1718785.3
China,2014,Wind,432812.8
China,2014,Hydro,2870808.3000000003
China,2014,Solar,63696.742999999995
China,2014,Nuclear,346317.63
China,2014,Biofuels,36954.765
China,2014,Other Renewables,147623.53999999998
China,2014,Coal-Peat and Manufactured Gases,22804703.0
China,2014,Oil and Petroleum Products,6142516.6
China,2014,Natural Gas,1883631.3
China,2015,Wind,499792.6
China,2015,Hydro,3001359.1
China,2015,Solar,106320.08
China,2015,Nuclear,442869.57
China,2015,Biofuels,27298.943000000003
China,2015,Other Renewables,172513.58
China,2015,Coal-Peat and Manufactured Gases,22329041.0
China,2015,Oil and Petroleum Products,6609895.5
China,2015,Natural Gas,1946895.2999999998
China,2016,Wind,644792.54
China,2016,Hydro,3087340.3
China,2016,Solar,178097.81
China,2016,Nuclear,547628.6599999999
China,2016,Biofuels,27814.693
China,2016,Other Renewables,198269.7
China,2016,Coal-Peat and Manufactured Gases,21675780.0
China,2016,Oil and Petroleum Products,6823578.0
China,2016,Natural Gas,2094411.0
China,2017,Wind,810629.0
China,2017,Hydro,3100576.2
China,2017,Solar,313500.0
China,2017,Nuclear,633588.7000000001
China,2017,Biofuels,25935.883
China,2017,Other Renewables,254016.04
China,2017,Coal-Peat and Manufactured Gases,21915443.0
China,2017,Oil and Petroleum Products,7183172.0
China,2017,Natural Gas,2412521.6999999997
China,2018,Wind,967807.0
China,2018,Hydro,3171927.7
China,2018,Solar,468029.13999999996
China,2018,Nuclear,748954.6
China,2018,Biofuels,33669.356999999996
China,2018,Other Renewables,299108.25
China,2018,Coal-Peat and Manufactured Gases,22352146.0
China,2018,Oil and Petroleum Products,7528740.7
China,2018,Natural Gas,2839260.0
China,2019,Wind,1068359.6
China,2019,Hydro,3354375.0
China,2019,Solar,590457.76
China,2019,Nuclear,882025.63
China,2019,Biofuels,36052.833999999995
China,2019,Other Renewables,359758.97
China,2019,Coal-Peat and Manufactured Gases,22922236.0
China,2019,Oil and Petroleum Products,7891510.3
China,2019,Natural Gas,3083768.3000000003
China,2020,Wind,1225164.0
China,2020,Hydro,3471190.0
China,2020,Solar,685724.06
China,2020,Nuclear,922888.6
China,2020,Biofuels,27493.313000000002
China,2020,Other Renewables,432860.1
China,2020,Coal-Peat and Manufactured Gases,23402553.0
China,2020,Oil and Petroleum Products,7959666.5
China,2020,Natural Gas,3366172.6
China,2021,Wind,1716016.7
China,2021,Hydro,3401680.0
China,2021,Solar,855653.2999999999
China,2021,Nuclear,1023213.2000000001
China,2021,Biofuels,28610.45
China,2021,Other Renewables,529581.9
China,2021,Coal-Peat and Manufactured Gases,24315475.0
China,2021,Oil and Petroleum Products,8174094.0
China,2021,Natural Gas,3802679.2
China,2022,Wind,1988383.4
China,2022,Hydro,3384379.0
China,2022,Solar,1113950.4
China,2022,Nuclear,1045200.2999999999
China,2022,Biofuels,29183.447
China,2022,Other Renewables,582571.3500000001
China,2022,Coal-Peat and Manufactured Gases,24397780.0
China,2022,Oil and Petroleum Products,8198392.0
China,2022,Natural Gas,3776474.9000000004
China,2023,Wind,2301190.7
China,2023,Hydro,3184721.7
China,2023,Solar,1517424.2
China,2023,Nuclear,1083629.2000000002
China,2023,Biofuels,30817.583
China,2023,Other Renewables,632368.6
China,2023,Coal-Peat and Manufactured Gases,25538520.0
China,2023,Oil and Petroleum Products,9090510.0
China,2023,Natural Gas,4048381.0
Colombia,1965,Wind,
Colombia,1965,Hydro,10479.421
Colombia,1965,Solar,
Colombia,1965,Nuclear,0.0
Colombia,1965,Biofuels,
Colombia,1965,Other Renewables,
Colombia,1965,Coal-Peat and Manufactured Gases,23422.821
Colombia,1965,Oil and Petroleum Products,54819.88
Colombia,1965,Natural Gas,8951.249
Colombia,1966,Wind,
Colombia,1966,Hydro,11642.315
Colombia,1966,Solar,
Colombia,1966,Nuclear,0.0
Colombia,1966,Biofuels,
Colombia,1966,Other Renewables,
Colombia,1966,Coal-Peat and Manufactured Gases,23422.821
Colombia,1966,Oil and Petroleum Products,65525.850000000006
Colombia,1966,Natural Gas,9336.25
Colombia,1967,Wind,
Colombia,1967,Hydro,12978.975999999999
Colombia,1967,Solar,
Colombia,1967,Nuclear,0.0
Colombia,1967,Biofuels,
Colombia,1967,Other Renewables,
Colombia,1967,Coal-Peat and Manufactured Gases,25702.301
Colombia,1967,Oil and Petroleum Products,65629.76000000001
Colombia,1967,Natural Gas,11549.999
Colombia,1968,Wind,
Colombia,1968,Hydro,14462.669
Colombia,1968,Solar,
Colombia,1968,Nuclear,0.0
Colombia,1968,Biofuels,
Colombia,1968,Other Renewables,
Colombia,1968,Coal-Peat and Manufactured Gases,23411.188
Colombia,1968,Oil and Petroleum Products,70640.07599999999
Colombia,1968,Natural Gas,11771.375
Colombia,1969,Wind,
Colombia,1969,Hydro,16080.029
Colombia,1969,Solar,
Colombia,1969,Nuclear,0.0
Colombia,1969,Biofuels,
Colombia,1969,Other Renewables,
Colombia,1969,Coal-Peat and Manufactured Gases,24992.868000000002
Colombia,1969,Oil and Petroleum Products,67855.446
Colombia,1969,Natural Gas,12854.187
Colombia,1970,Wind,
Colombia,1970,Hydro,17897.888
Colombia,1970,Solar,
Colombia,1970,Nuclear,0.0
Colombia,1970,Biofuels,
Colombia,1970,Other Renewables,
Colombia,1970,Coal-Peat and Manufactured Gases,26086.09
Colombia,1970,Oil and Petroleum Products,76955.696
Colombia,1970,Natural Gas,12493.25
Colombia,1971,Wind,
Colombia,1971,Hydro,18993.948
Colombia,1971,Solar,
Colombia,1971,Nuclear,0.0
Colombia,1971,Biofuels,
Colombia,1971,Other Renewables,
Colombia,1971,Coal-Peat and Manufactured Gases,20286.29
Colombia,1971,Oil and Petroleum Products,79728.07
Colombia,1971,Natural Gas,13004.499
Colombia,1972,Wind,
Colombia,1972,Hydro,21039.04
Colombia,1972,Solar,
Colombia,1972,Nuclear,0.0
Colombia,1972,Biofuels,
Colombia,1972,Other Renewables,
Colombia,1972,Coal-Peat and Manufactured Gases,21077.478
Colombia,1972,Oil and Petroleum Products,94191.58
Colombia,1972,Natural Gas,15885.25
Colombia,1973,Wind,
Colombia,1973,Hydro,22896.997
Colombia,1973,Solar,
Colombia,1973,Nuclear,0.0
Colombia,1973,Biofuels,
Colombia,1973,Other Renewables,
Colombia,1973,Coal-Peat and Manufactured Gases,21465.326
Colombia,1973,Oil and Petroleum Products,86374.15
Colombia,1973,Natural Gas,16460.0
Colombia,1974,Wind,
Colombia,1974,Hydro,25998.05
Colombia,1974,Solar,
Colombia,1974,Nuclear,0.0
Colombia,1974,Biofuels,
Colombia,1974,Other Renewables,0.0
Colombia,1974,Coal-Peat and Manufactured Gases,25957.377999999997
Colombia,1974,Oil and Petroleum Products,95579.15
Colombia,1974,Natural Gas,17125.75
Colombia,1975,Wind,
Colombia,1975,Hydro,28778.305
Colombia,1975,Solar,
Colombia,1975,Nuclear,0.0
Colombia,1975,Biofuels,0.0
Colombia,1975,Other Renewables,603.3267
Colombia,1975,Coal-Peat and Manufactured Gases,26384.573
Colombia,1975,Oil and Petroleum Products,83726.41
Colombia,1975,Natural Gas,16142.25
Colombia,1976,Wind,
Colombia,1976,Hydro,30239.414
Colombia,1976,Solar,
Colombia,1976,Nuclear,0.0
Colombia,1976,Biofuels,0.0
Colombia,1976,Other Renewables,644.8253000000001
Colombia,1976,Coal-Peat and Manufactured Gases,25805.708
Colombia,1976,Oil and Petroleum Products,88363.18
Colombia,1976,Natural Gas,17204.5
Colombia,1977,Wind,
Colombia,1977,Hydro,30905.895
Colombia,1977,Solar,
Colombia,1977,Nuclear,0.0
Colombia,1977,Biofuels,0.0
Colombia,1977,Other Renewables,612.9033000000001
Colombia,1977,Coal-Peat and Manufactured Gases,26454.634
Colombia,1977,Oil and Petroleum Products,90425.46
Colombia,1977,Natural Gas,19254.75
Colombia,1978,Wind,
Colombia,1978,Hydro,35695.118
Colombia,1978,Solar,
Colombia,1978,Nuclear,0.0
Colombia,1978,Biofuels,0.0
Colombia,1978,Other Renewables,657.5942
Colombia,1978,Coal-Peat and Manufactured Gases,26738.810999999998
Colombia,1978,Oil and Petroleum Products,89244.54
Colombia,1978,Natural Gas,23850.75
Colombia,1979,Wind,
Colombia,1979,Hydro,39207.607
Colombia,1979,Solar,
Colombia,1979,Nuclear,0.0
Colombia,1979,Biofuels,0.0
Colombia,1979,Other Renewables,689.5160999999999
Colombia,1979,Coal-Peat and Manufactured Gases,26971.992
Colombia,1979,Oil and Petroleum Products,90737.87
Colombia,1979,Natural Gas,25721.5
Colombia,1980,Wind,
Colombia,1980,Hydro,42719.68
Colombia,1980,Solar,
Colombia,1980,Nuclear,0.0
Colombia,1980,Biofuels,0.0
Colombia,1980,Other Renewables,724.63024
Colombia,1980,Coal-Peat and Manufactured Gases,28287.111
Colombia,1980,Oil and Petroleum Products,90631.485
Colombia,1980,Natural Gas,28371.5
Colombia,1981,Wind,
Colombia,1981,Hydro,42182.453
Colombia,1981,Solar,
Colombia,1981,Nuclear,0.0
Colombia,1981,Biofuels,0.0
Colombia,1981,Other Renewables,676.7472
Colombia,1981,Coal-Peat and Manufactured Gases,28820.011000000002
Colombia,1981,Oil and Petroleum Products,91132.36
Colombia,1981,Natural Gas,30634.5
Colombia,1982,Wind,
Colombia,1982,Hydro,45060.189999999995
Colombia,1982,Solar,
Colombia,1982,Nuclear,0.0
Colombia,1982,Biofuels,0.0
Colombia,1982,Other Renewables,737.39916
Colombia,1982,Coal-Peat and Manufactured Gases,30008.257
Colombia,1982,Oil and Petroleum Products,90201.19
Colombia,1982,Natural Gas,33031.25
Colombia,1983,Wind,
Colombia,1983,Hydro,45436.43
Colombia,1983,Solar,
Colombia,1983,Nuclear,0.0
Colombia,1983,Biofuels,0.0
Colombia,1983,Other Renewables,746.9757999999999
Colombia,1983,Coal-Peat and Manufactured Gases,33074.528
Colombia,1983,Oil and Petroleum Products,93801.95000000001
Colombia,1983,Natural Gas,36559.75
Colombia,1984,Wind,
Colombia,1984,Hydro,50683.445
Colombia,1984,Solar,
Colombia,1984,Nuclear,0.0
Colombia,1984,Biofuels,0.0
Colombia,1984,Other Renewables,814.0121700000001
Colombia,1984,Coal-Peat and Manufactured Gases,34433.838
Colombia,1984,Oil and Petroleum Products,90141.54999999999
Colombia,1984,Natural Gas,36305.75
Colombia,1985,Wind,
Colombia,1985,Hydro,54529.163
Colombia,1985,Solar,
Colombia,1985,Nuclear,0.0
Colombia,1985,Biofuels,0.0
Colombia,1985,Other Renewables,852.3186000000001
Colombia,1985,Coal-Peat and Manufactured Gases,35514.73
Colombia,1985,Oil and Petroleum Products,92124.77
Colombia,1985,Natural Gas,36432.25
Colombia,1986,Wind,
Colombia,1986,Hydro,63081.306
Colombia,1986,Solar,
Colombia,1986,Nuclear,0.0
Colombia,1986,Biofuels,0.0
Colombia,1986,Other Renewables,849.12634
Colombia,1986,Coal-Peat and Manufactured Gases,35068.428
Colombia,1986,Oil and Petroleum Products,93893.73000000001
Colombia,1986,Natural Gas,37070.746999999996
Colombia,1987,Wind,
Colombia,1987,Hydro,68742.78
Colombia,1987,Solar,
Colombia,1987,Nuclear,0.0
Colombia,1987,Biofuels,0.0
Colombia,1987,Other Renewables,855.51083
Colombia,1987,Coal-Peat and Manufactured Gases,44094.28
Colombia,1987,Oil and Petroleum Products,99942.08
Colombia,1987,Natural Gas,37636.25
Colombia,1988,Wind,
Colombia,1988,Hydro,72503.6
Colombia,1988,Solar,
Colombia,1988,Nuclear,0.0
Colombia,1988,Biofuels,0.0
Colombia,1988,Other Renewables,874.6639
Colombia,1988,Coal-Peat and Manufactured Gases,35174.64
Colombia,1988,Oil and Petroleum Products,104761.08
Colombia,1988,Natural Gas,37778.25
Colombia,1989,Wind,
Colombia,1989,Hydro,79194.435
Colombia,1989,Solar,
Colombia,1989,Nuclear,0.0
Colombia,1989,Biofuels,0.0
Colombia,1989,Other Renewables,874.6639
Colombia,1989,Coal-Peat and Manufactured Gases,40753.384
Colombia,1989,Oil and Petroleum Products,107603.75
Colombia,1989,Natural Gas,36059.002
Colombia,1990,Wind,0.0
Colombia,1990,Hydro,81304.94
Colombia,1990,Solar,0.0
Colombia,1990,Nuclear,0.0
Colombia,1990,Biofuels,0.0
Colombia,1990,Other Renewables,874.6639
Colombia,1990,Coal-Peat and Manufactured Gases,18581.999
Colombia,1990,Oil and Petroleum Products,114300.04
Colombia,1990,Natural Gas,37419.5
Colombia,1991,Wind,0.0
Colombia,1991,Hydro,81985.72
Colombia,1991,Solar,0.0
Colombia,1991,Nuclear,0.0
Colombia,1991,Biofuels,0.0
Colombia,1991,Other Renewables,858.7031000000001
Colombia,1991,Coal-Peat and Manufactured Gases,23368.855
Colombia,1991,Oil and Petroleum Products,114373.09999999999
Colombia,1991,Natural Gas,38582.5
Colombia,1992,Wind,0.0
Colombia,1992,Hydro,65883.44600000001
Colombia,1992,Solar,0.0
Colombia,1992,Nuclear,0.0
Colombia,1992,Biofuels,0.0
Colombia,1992,Other Renewables,1085.3493999999998
Colombia,1992,Coal-Peat and Manufactured Gases,39086.99
Colombia,1992,Oil and Petroleum Products,124484.375
Colombia,1992,Natural Gas,37965.748
Colombia,1993,Wind,0.0
Colombia,1993,Hydro,82371.05
Colombia,1993,Solar,0.0
Colombia,1993,Nuclear,0.0
Colombia,1993,Biofuels,0.0
Colombia,1993,Other Renewables,1241.7674000000002
Colombia,1993,Coal-Peat and Manufactured Gases,40982.13
Colombia,1993,Oil and Petroleum Products,128174.62000000001
Colombia,1993,Natural Gas,39416.748
Colombia,1994,Wind,0.0
Colombia,1994,Hydro,94796.31999999999
Colombia,1994,Solar,0.0
Colombia,1994,Nuclear,0.0
Colombia,1994,Biofuels,0.0
Colombia,1994,Other Renewables,1417.3385
Colombia,1994,Coal-Peat and Manufactured Gases,46908.54
Colombia,1994,Oil and Petroleum Products,134270.97
Colombia,1994,Natural Gas,38996.5
Colombia,1995,Wind,0.0
Colombia,1995,Hydro,94592.31599999999
Colombia,1995,Solar,0.0
Colombia,1995,Nuclear,0.0
Colombia,1995,Biofuels,0.0
Colombia,1995,Other Renewables,1522.6814
Colombia,1995,Coal-Peat and Manufactured Gases,41976.909999999996
Colombia,1995,Oil and Petroleum Products,144160.35
Colombia,1995,Natural Gas,41472.5
Colombia,1996,Wind,0.0
Colombia,1996,Hydro,104345.12
Colombia,1996,Solar,0.0
Colombia,1996,Nuclear,0.0
Colombia,1996,Biofuels,0.0
Colombia,1996,Other Renewables,1583.3334
Colombia,1996,Coal-Peat and Manufactured Gases,32541.01
Colombia,1996,Oil and Petroleum Products,153026.66
Colombia,1996,Natural Gas,45102.753
Colombia,1997,Wind,0.0
Colombia,1997,Hydro,93073.48000000001
Colombia,1997,Solar,0.0
Colombia,1997,Nuclear,0.0
Colombia,1997,Biofuels,0.0
Colombia,1997,Other Renewables,1541.8346000000001
Colombia,1997,Coal-Peat and Manufactured Gases,38540.6
Colombia,1997,Oil and Petroleum Products,152273.86000000002
Colombia,1997,Natural Gas,56739.998
Colombia,1998,Wind,0.0
Colombia,1998,Hydro,91021.10999999999
Colombia,1998,Solar,0.0
Colombia,1998,Nuclear,0.0
Colombia,1998,Biofuels,0.0
Colombia,1998,Other Renewables,1698.2527
Colombia,1998,Coal-Peat and Manufactured Gases,36652.990000000005
Colombia,1998,Oil and Petroleum Products,151262.53
Colombia,1998,Natural Gas,65886.246
Colombia,1999,Wind,0.0
Colombia,1999,Hydro,99652.48
Colombia,1999,Solar,0.0
Colombia,1999,Nuclear,0.0
Colombia,1999,Biofuels,0.0
Colombia,1999,Other Renewables,1458.8375
Colombia,1999,Coal-Peat and Manufactured Gases,29272.049
Colombia,1999,Oil and Petroleum Products,135582.2
Colombia,1999,Natural Gas,56909.0
Colombia,2000,Wind,0.0
Colombia,2000,Hydro,91121.74
Colombia,2000,Solar,5.426111
Colombia,2000,Nuclear,0.0
Colombia,2000,Biofuels,0.0
Colombia,2000,Other Renewables,1583.3334
Colombia,2000,Coal-Peat and Manufactured Gases,31437.815000000002
Colombia,2000,Oil and Petroleum Products,132677.95
