Country,Balance,Product,Value,Unit,Year
Netherlands,Total Imports,Electricity,1638.057,GWh,2024
Netherlands,Total Exports,Electricity,1794.6739,GWh,2024
Netherlands,Distribution Losses,Electricity,406.1822,GWh,2024
Netherlands,Final Consumption (Calculated),Electricity,8612.6164,GWh,2024
Netherlands,Net Electricity Production,Wind,2433.4736,GWh,2024
New Zealand,Net Electricity Production,Electricity,3595.5666,GWh,2024
New Zealand,Net Electricity Production,Hydro,1877.7816,GWh,2024
New Zealand,Net Electricity Production,Total Combustible Fuels,422.2038,GWh,2024
New Zealand,Net Electricity Production,Coal-Peat and Manufactured Gases,104.3641,GWh,2024
New Zealand,Net Electricity Production,Oil and Petroleum Products,0.2861,GWh,2024
New Zealand,Net Electricity Production,Natural Gas,252.1863,GWh,2024
New Zealand,Net Electricity Production,Combustible Renewables,65.3672,GWh,2024
New Zealand,Net Electricity Production,Geothermal,810.9643,GWh,2024
New Zealand,Net Electricity Production,Solar,21.866,GWh,2024
New Zealand,Net Electricity Production,Not Specified,3.3096,GWh,2024
New Zealand,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',3235.4204,GWh,2024
New Zealand,Distribution Losses,Electricity,270.8166,GWh,2024
New Zealand,Final Consumption (Calculated),Electricity,3324.7499,GWh,2024
New Zealand,Net Electricity Production,Wind,459.4414,GWh,2024
Norway,Net Electricity Production,Electricity,11565.8537,GWh,2024
Norway,Net Electricity Production,Hydro,10421.6918,GWh,2024
Norway,Net Electricity Production,Total Combustible Fuels,149.6588,GWh,2024
Norway,Net Electricity Production,Coal-Peat and Manufactured Gases,13.6702,GWh,2024
Norway,Net Electricity Production,Oil and Petroleum Products,15.7436,GWh,2024
Norway,Net Electricity Production,Combustible Renewables,10.3248,GWh,2024
Norway,Net Electricity Production,Other Combustible Non-Renewables,109.9202,GWh,2024
Norway,Net Electricity Production,Solar,12.8134,GWh,2024
Norway,Net Electricity Production,Not Specified,38.6858,GWh,2024
Norway,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',11387.8339,GWh,2024
Norway,Total Imports,Electricity,1082.0537,GWh,2024
Norway,Total Exports,Electricity,2934.121,GWh,2024
Norway,Used for pumped storage,Electricity,141.042,GWh,2024
Norway,Distribution Losses,Electricity,352.635,GWh,2024
Norway,Final Consumption (Calculated),Electricity,9220.1094,GWh,2024
Norway,Net Electricity Production,Wind,943.0039,GWh,2024
Poland,Net Electricity Production,Electricity,12740.5056,GWh,2024
Poland,Net Electricity Production,Total Combustible Fuels,8615.9057,GWh,2024
Poland,Net Electricity Production,Hydro,143.1253,GWh,2024
Poland,Net Electricity Production,Coal-Peat and Manufactured Gases,6391.0058,GWh,2024
Poland,Net Electricity Production,Oil and Petroleum Products,0.0,GWh,2024
Poland,Net Electricity Production,Natural Gas,1549.1713,GWh,2024
Poland,Net Electricity Production,Combustible Renewables,620.0951,GWh,2024
Poland,Net Electricity Production,Other Combustible Non-Renewables,55.6335,GWh,2024
Poland,Net Electricity Production,Solar,1677.826,GWh,2024
Poland,Net Electricity Production,Not Specified,4.7718,GWh,2024
Poland,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',4739.9232,GWh,2024
Poland,Total Imports,Electricity,1048.679,GWh,2024
Poland,Total Exports,Electricity,1274.159,GWh,2024
Poland,Used for pumped storage,Electricity,79.103,GWh,2024
Poland,Distribution Losses,Electricity,432.2175,GWh,2024
Poland,Final Consumption (Calculated),Electricity,12003.7051,GWh,2024
Poland,Net Electricity Production,Wind,2298.8768,GWh,2024
Portugal,Net Electricity Production,Electricity,3457.1908,GWh,2024
Portugal,Net Electricity Production,Hydro,853.2047,GWh,2024
Portugal,Net Electricity Production,Total Combustible Fuels,750.2822,GWh,2024
Portugal,Net Electricity Production,Oil and Petroleum Products,111.8357,GWh,2024
Portugal,Net Electricity Production,Natural Gas,360.8993,GWh,2024
Portugal,Net Electricity Production,Combustible Renewables,261.319,GWh,2024
Portugal,Net Electricity Production,Other Combustible Non-Renewables,16.2282,GWh,2024
Portugal,Net Electricity Production,Geothermal,13.1391,GWh,2024
Portugal,Net Electricity Production,Solar,756.867,GWh,2024
Portugal,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',2968.2276,GWh,2024
Portugal,Total Imports,Electricity,1488.5741,GWh,2024
Portugal,Total Exports,Electricity,51.1667,GWh,2024
Portugal,Used for pumped storage,Electricity,394.6714,GWh,2024
Portugal,Distribution Losses,Electricity,412.4087,GWh,2024
Portugal,Final Consumption (Calculated),Electricity,4087.5181,GWh,2024
Portugal,Net Electricity Production,Wind,1083.6979,GWh,2024
Slovak Republic,Net Electricity Production,Electricity,2159.9856,GWh,2024
Slovak Republic,Net Electricity Production,Nuclear,1373.8547,GWh,2024
Slovak Republic,Net Electricity Production,Total Combustible Fuels,343.9491,GWh,2024
Slovak Republic,Net Electricity Production,Hydro,378.4207,GWh,2024
Slovak Republic,Net Electricity Production,Coal-Peat and Manufactured Gases,25.4044,GWh,2024
Slovak Republic,Net Electricity Production,Oil and Petroleum Products,20.2936,GWh,2024
Slovak Republic,Net Electricity Production,Natural Gas,183.9479,GWh,2024
Slovak Republic,Net Electricity Production,Combustible Renewables,113.6314,GWh,2024
Slovak Republic,Net Electricity Production,Other Combustible Non-Renewables,0.6718,GWh,2024
Slovak Republic,Net Electricity Production,Solar,62.2875,GWh,2024
Slovak Republic,Net Electricity Production,Not Specified,1.4737,GWh,2024
Slovak Republic,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',554.3396,GWh,2024
Slovak Republic,Total Imports,Electricity,1263.7172,GWh,2024
Slovak Republic,Total Exports,Electricity,1550.3146,GWh,2024
Slovak Republic,Used for pumped storage,Electricity,67.2178,GWh,2024
Slovak Republic,Distribution Losses,Electricity,96.1991,GWh,2024
Slovak Republic,Final Consumption (Calculated),Electricity,1709.9713,GWh,2024
Slovenia,Net Electricity Production,Electricity,1393.2756,GWh,2024
Slovenia,Net Electricity Production,Nuclear,496.008,GWh,2024
Slovenia,Net Electricity Production,Hydro,451.6271,GWh,2024
Slovenia,Net Electricity Production,Total Combustible Fuels,267.4968,GWh,2024
Slovenia,Net Electricity Production,Coal-Peat and Manufactured Gases,217.0602,GWh,2024
Slovenia,Net Electricity Production,Oil and Petroleum Products,0.001,GWh,2024
Slovenia,Net Electricity Production,Natural Gas,24.0365,GWh,2024
Slovenia,Net Electricity Production,Combustible Renewables,25.9808,GWh,2024
Slovenia,Net Electricity Production,Other Combustible Non-Renewables,0.4183,GWh,2024
Slovenia,Net Electricity Production,Solar,177.4971,GWh,2024
Slovenia,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',655.7516,GWh,2024
Slovenia,Total Imports,Electricity,814.459,GWh,2024
Slovenia,Total Exports,Electricity,1050.239,GWh,2024
Slovenia,Used for pumped storage,Electricity,28.0029,GWh,2024
Slovenia,Distribution Losses,Electricity,52.1716,GWh,2024
Slovenia,Final Consumption (Calculated),Electricity,1077.3211,GWh,2024
Slovenia,Net Electricity Production,Wind,0.6466,GWh,2024
Spain,Net Electricity Production,Electricity,22275.9883,GWh,2024
Spain,Net Electricity Production,Nuclear,4986.1497,GWh,2024
Spain,Net Electricity Production,Hydro,2044.9316,GWh,2024
Spain,Net Electricity Production,Total Combustible Fuels,5453.5084,GWh,2024
Spain,Net Electricity Production,Coal-Peat and Manufactured Gases,317.4801,GWh,2024
Spain,Net Electricity Production,Oil and Petroleum Products,818.3572,GWh,2024
Spain,Net Electricity Production,Natural Gas,3819.8051,GWh,2024
Spain,Net Electricity Production,Combustible Renewables,437.4479,GWh,2024
Spain,Net Electricity Production,Other Combustible Non-Renewables,60.4181,GWh,2024
Spain,Net Electricity Production,Solar,5111.3166,GWh,2024
Spain,Net Electricity Production,Other Renewables,1.75,GWh,2024
Spain,Net Electricity Production,Not Specified,21.8333,GWh,2024
Spain,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',12251.9447,GWh,2024
Spain,Total Imports,Electricity,908.7969,GWh,2024
Spain,Total Exports,Electricity,2041.1047,GWh,2024
Spain,Used for pumped storage,Electricity,687.3418,GWh,2024
Spain,Distribution Losses,Electricity,1987.1148,GWh,2024
Spain,Final Consumption (Calculated),Electricity,18469.2239,GWh,2024
Spain,Net Electricity Production,Wind,4656.4986,GWh,2024
Sweden,Net Electricity Production,Electricity,11929.4555,GWh,2024
Sweden,Net Electricity Production,Nuclear,3393.0,GWh,2024
Sweden,Net Electricity Production,Total Combustible Fuels,582.102,GWh,2024
Sweden,Net Electricity Production,Hydro,4984.5926,GWh,2024
Sweden,Net Electricity Production,Coal-Peat and Manufactured Gases,32.5932,GWh,2024
Sweden,Net Electricity Production,Oil and Petroleum Products,22.2227,GWh,2024
Sweden,Net Electricity Production,Natural Gas,6.8339,GWh,2024
Sweden,Net Electricity Production,Combustible Renewables,458.1792,GWh,2024
Sweden,Net Electricity Production,Other Combustible Non-Renewables,62.2731,GWh,2024
Sweden,Net Electricity Production,Solar,160.4873,GWh,2024
Sweden,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',8412.5326,GWh,2024
Sweden,Total Imports,Electricity,135.0874,GWh,2024
Sweden,Total Exports,Electricity,2793.754,GWh,2024
Sweden,Distribution Losses,Electricity,585.3718,GWh,2024
Sweden,Final Consumption (Calculated),Electricity,8685.4171,GWh,2024
Sweden,Net Electricity Production,Wind,2809.2736,GWh,2024
Switzerland,Net Electricity Production,Electricity,6702.9834,GWh,2024
Switzerland,Net Electricity Production,Nuclear,2067.0,GWh,2024
Switzerland,Net Electricity Production,Total Combustible Fuels,206.5486,GWh,2024
Switzerland,Net Electricity Production,Hydro,3511.0,GWh,2024
Switzerland,Net Electricity Production,Oil and Petroleum Products,4.9307,GWh,2024
Switzerland,Net Electricity Production,Natural Gas,13.1155,GWh,2024
Switzerland,Net Electricity Production,Combustible Renewables,124.3036,GWh,2024
Switzerland,Net Electricity Production,Other Combustible Non-Renewables,64.1988,GWh,2024
Switzerland,Net Electricity Production,Solar,901.4695,GWh,2024
Switzerland,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',4553.7384,GWh,2024
Switzerland,Total Imports,Electricity,1838.0,GWh,2024
Switzerland,Total Exports,Electricity,3190.0,GWh,2024
Switzerland,Used for pumped storage,Electricity,373.0,GWh,2024
Switzerland,Distribution Losses,Electricity,371.8409,GWh,2024
Switzerland,Final Consumption (Calculated),Electricity,4606.1425,GWh,2024
Switzerland,Net Electricity Production,Wind,16.9653,GWh,2024
Republic of Turkiye,Net Electricity Production,Electricity,27239.068,GWh,2024
Republic of Turkiye,Net Electricity Production,Hydro,4506.3561,GWh,2024
Republic of Turkiye,Net Electricity Production,Total Combustible Fuels,17008.4033,GWh,2024
Republic of Turkiye,Net Electricity Production,Coal-Peat and Manufactured Gases,10243.3553,GWh,2024
Republic of Turkiye,Net Electricity Production,Oil and Petroleum Products,28.9187,GWh,2024
Republic of Turkiye,Net Electricity Production,Natural Gas,6120.2997,GWh,2024
Republic of Turkiye,Net Electricity Production,Combustible Renewables,615.5302,GWh,2024
Republic of Turkiye,Net Electricity Production,Other Combustible Non-Renewables,0.2993,GWh,2024
Republic of Turkiye,Net Electricity Production,Geothermal,670.8128,GWh,2024
Republic of Turkiye,Net Electricity Production,Solar,2873.1898,GWh,2024
Republic of Turkiye,Net Electricity Production,Not Specified,103.1879,GWh,2024
Republic of Turkiye,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',10743.007,GWh,2024
Republic of Turkiye,Total Imports,Electricity,425.3578,GWh,2024
Republic of Turkiye,Total Exports,Electricity,450.0082,GWh,2024
Republic of Turkiye,Distribution Losses,Electricity,2505.978,GWh,2024
Republic of Turkiye,Final Consumption (Calculated),Electricity,24708.4396,GWh,2024
Republic of Turkiye,Net Electricity Production,Wind,2077.118,GWh,2024
United Kingdom,Net Electricity Production,Electricity,20466.8534,GWh,2024
United Kingdom,Net Electricity Production,Nuclear,3313.7959,GWh,2024
United Kingdom,Net Electricity Production,Total Combustible Fuels,10366.0839,GWh,2024
United Kingdom,Net Electricity Production,Hydro,577.493,GWh,2024
United Kingdom,Net Electricity Production,Coal-Peat and Manufactured Gases,88.5034,GWh,2024
United Kingdom,Net Electricity Production,Oil and Petroleum Products,111.0735,GWh,2024
United Kingdom,Net Electricity Production,Natural Gas,6512.9098,GWh,2024
United Kingdom,Net Electricity Production,Combustible Renewables,3376.9016,GWh,2024
United Kingdom,Net Electricity Production,Other Combustible Non-Renewables,276.6958,GWh,2024
United Kingdom,Net Electricity Production,Solar,946.4439,GWh,2024
United Kingdom,Net Electricity Production,Other Renewables,0.9342,GWh,2024
United Kingdom,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',10163.8752,GWh,2024
United Kingdom,Total Imports,Electricity,3538.781,GWh,2024
United Kingdom,Total Exports,Electricity,833.799,GWh,2024
United Kingdom,Used for pumped storage,Electricity,170.239,GWh,2024
United Kingdom,Distribution Losses,Electricity,1780.2718,GWh,2024
United Kingdom,Final Consumption (Calculated),Electricity,21221.3247,GWh,2024
United Kingdom,Net Electricity Production,Wind,5262.1025,GWh,2024
United States,Net Electricity Production,Electricity,366470.6592,GWh,2024
United States,Net Electricity Production,Nuclear,62663.9079,GWh,2024
United States,Net Electricity Production,Hydro,17916.0905,GWh,2024
United States,Net Electricity Production,Total Combustible Fuels,230063.1863,GWh,2024
United States,Net Electricity Production,Coal-Peat and Manufactured Gases,57198.0967,GWh,2024
United States,Net Electricity Production,Oil and Petroleum Products,2321.2418,GWh,2024
United States,Net Electricity Production,Natural Gas,166039.6111,GWh,2024
United States,Net Electricity Production,Combustible Renewables,3847.4078,GWh,2024
United States,Net Electricity Production,Other Combustible Non-Renewables,656.829,GWh,2024
United States,Net Electricity Production,Geothermal,1230.3066,GWh,2024
United States,Net Electricity Production,Solar,25708.0156,GWh,2024
United States,Net Electricity Production,Not Specified,94.3945,GWh,2024
United States,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',77496.5783,GWh,2024
United States,Total Imports,Electricity,2889.5839,GWh,2024
United States,Total Exports,Electricity,1435.3149,GWh,2024
United States,Used for pumped storage,Electricity,2806.1831,GWh,2024
United States,Distribution Losses,Electricity,11163.0272,GWh,2024
United States,Final Consumption (Calculated),Electricity,353955.7179,GWh,2024
United States,Net Electricity Production,Wind,28794.7578,GWh,2024
OECD Americas,Net Electricity Production,Electricity,458398.4344,GWh,2024
OECD Americas,Net Electricity Production,Nuclear,70878.7206,GWh,2024
OECD Americas,Net Electricity Production,Hydro,52353.6342,GWh,2024
OECD Americas,Net Electricity Production,Total Combustible Fuels,268141.1971,GWh,2024
OECD Americas,Net Electricity Production,Coal-Peat and Manufactured Gases,62932.2558,GWh,2024
OECD Americas,Net Electricity Production,Oil and Petroleum Products,5096.0681,GWh,2024
OECD Americas,Net Electricity Production,Natural Gas,194167.1142,GWh,2024
OECD Americas,Net Electricity Production,Combustible Renewables,5260.0831,GWh,2024
OECD Americas,Net Electricity Production,Other Combustible Non-Renewables,685.6759,GWh,2024
OECD Americas,Net Electricity Production,Geothermal,1646.8552,GWh,2024
OECD Americas,Net Electricity Production,Solar,30224.4234,GWh,2024
OECD Americas,Net Electricity Production,Not Specified,1370.9157,GWh,2024
OECD Americas,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',123267.6841,GWh,2024
OECD Americas,Total Imports,Electricity,4586.2051,GWh,2024
OECD Americas,Total Exports,Electricity,5185.7862,GWh,2024
OECD Americas,Used for pumped storage,Electricity,2819.0235,GWh,2024
OECD Americas,Distribution Losses,Electricity,18400.6382,GWh,2024
OECD Americas,Final Consumption (Calculated),Electricity,436579.1916,GWh,2024
OECD Americas,Net Electricity Production,Wind,33782.6882,GWh,2024
OECD Asia Oceania,Net Electricity Production,Electricity,160193.3607,GWh,2024
OECD Asia Oceania,Net Electricity Production,Nuclear,22328.2945,GWh,2024
OECD Asia Oceania,Net Electricity Production,Total Combustible Fuels,102249.5224,GWh,2024
OECD Asia Oceania,Net Electricity Production,Hydro,10554.818,GWh,2024
OECD Asia Oceania,Net Electricity Production,Coal-Peat and Manufactured Gases,49460.9491,GWh,2024
OECD Asia Oceania,Net Electricity Production,Oil and Petroleum Products,1856.8201,GWh,2024
OECD Asia Oceania,Net Electricity Production,Natural Gas,43983.8115,GWh,2024
OECD Asia Oceania,Net Electricity Production,Combustible Renewables,4796.109,GWh,2024
OECD Asia Oceania,Net Electricity Production,Other Combustible Non-Renewables,2151.8327,GWh,2024
